tf,arm,dna,entry,family,motif,tf_name,n_seeds,mean_pearsonr,mean_spearmanr,mean_auroc,mean_ic_weighted_pcc,mean_mae
engrailed,augmented,frozen,4l0z_A_RUNX1_MOUSE.H11MO.0.A.npz,Runt,RUNX1,RUNX1,5,0.675878223330983,0.6176423537605237,0.9346666666666668,0.5336512804183384,0.5878939867019654
engrailed,augmented,frozen,3wtu_A_RUNX1_MOUSE.H11MO.0.A.npz,Runt,RUNX1,Runt-related transcription factor 1,5,0.6686198866809718,0.5886895066853132,0.9457777777777778,0.5234934338443342,0.5427565097808837
engrailed,augmented,frozen,1hjb_F_RUNX1_MOUSE.H11MO.0.A.npz,Runt,RUNX1,CCAAT/ENHANCER BINDING PROTEIN BETA,5,0.7029154345160349,0.5652922151656584,0.9116666666666667,0.6019639317872922,0.5225340902805329
engrailed,augmented,frozen,3wts_F_RUNX1_MOUSE.H11MO.0.A.npz,Runt,RUNX1,Runt-related transcription factor 1,5,0.5770617948510335,0.5161895066853133,0.9179999999999999,0.4793658499439708,0.6530446648597718
engrailed,augmented,frozen,3wtw_F_RUNX1_MOUSE.H11MO.0.A.npz,Runt,RUNX1,Runt-related transcription factor 1,5,0.6623269490592065,0.5680480479109447,0.9273333333333333,0.5160749573645824,0.5658878326416016
engrailed,augmented,frozen,5kl4_A_WT1_HUMAN.H11MO.0.C.npz,C2H2 zinc finger,WT1,Wilms tumor protein,5,0.6413862570011084,0.39999999999999997,0.9018229166666666,0.5020588043035386,0.5682129859924316
engrailed,augmented,frozen,4r2p_A_WT1_HUMAN.H11MO.0.C.npz,C2H2 zinc finger,WT1,"Wilms tumor protein, isoform 4/CRA_a",5,0.6431179133618975,0.47333333333333333,0.809375,0.5247713479337864,0.5407637774944305
engrailed,augmented,frozen,5kl4_D_WT1_HUMAN.H11MO.0.C.npz,C2H2 zinc finger,WT1,Wilms tumor protein,5,0.6099482178110823,0.38888888888888884,0.88984375,0.5027933912098976,0.5723877668380737
engrailed,augmented,frozen,5kl3_A_WT1_HUMAN.H11MO.0.C.npz,C2H2 zinc finger,WT1,Wilms tumor protein,5,0.6496485616729337,0.4377777777777777,0.7729166666666667,0.5322412449830816,0.527826476097107
engrailed,augmented,frozen,6b0q_A_WT1_HUMAN.H11MO.0.C.npz,C2H2 zinc finger,WT1,Wilms tumor protein,5,0.6636342802026775,0.4222222222222222,0.7442708333333333,0.5303664412217363,0.5404496192932129
engrailed,augmented,frozen,5vmu_A_KAISO_HUMAN.H11MO.0.A.npz,C2H2 zinc finger,KAISO,ZBTB33/Kaiso,5,0.7133346479140327,0.5821913794284448,0.9018749999999999,0.4599030592771867,0.5728060901165009
engrailed,augmented,frozen,5vmv_A_KAISO_HUMAN.H11MO.0.A.npz,C2H2 zinc finger,KAISO,ZBTB33/Kaiso,5,0.49015797984836607,0.4134636034776654,0.8275,0.4034719876167697,0.7581447243690491
engrailed,augmented,frozen,2lt7_A_MA0527.1.jaspar.npz,C2H2 zinc finger,MA0527.1,CTCF,5,0.6024282739921806,0.5582910796348219,0.8734999999999999,0.4463451501803909,0.6856388807296753
engrailed,augmented,frozen,4f6n_A_MA0527.1.jaspar.npz,C2H2 zinc finger,MA0527.1,CTCF,5,0.296295255905069,0.3664306916822609,0.6324074074074074,0.32673555126895415,0.8387685179710388
engrailed,augmented,frozen,6dfc_A_MA0527.1.jaspar.npz,C2H2 zinc finger,MA0527.1,CTCF,5,0.6491760577266438,0.5661366987560073,0.8358333333333332,0.5402398935608147,0.6020824074745178
engrailed,augmented,frozen,1e3o_C_MA0785.1.jaspar.npz,Homeodomain (POU),MA0785.1,OCTAMER-BINDING TRANSCRIPTION FACTOR 1,5,0.547549415040994,0.43599999999999994,0.8722222222222223,0.4043851728775302,0.7283709406852722
engrailed,baseline,relax,2evi_A_MA0343.1.jaspar.npz,TBP / β-saddle,MA0343.1,NDT80 protein,5,0.7697174932772759,0.5398419957660617,0.8944444444444443,0.5466764525387088,0.5057233572006226
engrailed,baseline,relax,2evf_A_MA0343.1.jaspar.npz,TBP / β-saddle,MA0343.1,NDT80 protein,5,0.7558725274878089,0.5399501808728405,0.9013888888888889,0.5333107883032969,0.5042130649089813
engrailed,baseline,relax,2evj_A_MA0343.1.jaspar.npz,TBP / β-saddle,MA0343.1,NDT80 protein,5,0.8654191887821071,0.5686512473537884,0.9583333333333334,0.6466614544272892,0.37834413051605226
engrailed,baseline,relax,2etw_A_MA0343.1.jaspar.npz,TBP / β-saddle,MA0343.1,NDT80 protein,5,0.7844095715108172,0.5421668676364895,0.875925925925926,0.6024383220165725,0.43553956747055056
engrailed,baseline,relax,2euz_A_MA0343.1.jaspar.npz,TBP / β-saddle,MA0343.1,NDT80 protein,5,0.7087283209059387,0.55600284895082,0.8405092592592593,0.4874742287400876,0.5640622973442078
engrailed,baseline,relax,7dcj_B_MA0486.2.jaspar.npz,HSF,MA0486.2,Heat shock factor protein 1,5,0.8929687168798409,0.5875389999040783,0.9885416666666668,0.9082097403009002,0.29306274056434634
engrailed,baseline,relax,7dcj_A_HSF1_HUMAN.H11MO.0.A.npz,HSF,HSF1,Heat shock factor protein 1,5,0.6869286136585288,0.3623683298050514,0.9458333333333334,0.6961039362388909,0.4303963601589203
engrailed,baseline,relax,5hdn_A_HSF1_HUMAN.H11MO.0.A.npz,HSF,HSF1,Heat shock factor protein 1,5,0.6219996507599717,0.45478505426185223,0.9232638888888889,0.4312855400210075,0.7478234648704529
engrailed,baseline,relax,3wtw_C_ETS1_HUMAN.H11MO.0.A.npz,ETS,ETS1,Runt-related transcription factor 1,5,0.721984050667379,0.526,0.9186666666666667,0.5533677528342617,0.5402273952960968
engrailed,baseline,relax,4l0z_B_MA0098.3.jaspar.npz,ETS,MA0098.3,RUNX1,5,0.7274194094386439,0.5947884956707152,0.9278935185185185,0.5568793412110755,0.5989481151103974
engrailed,baseline,relax,3wtu_C_ETS1_HUMAN.H11MO.0.A.npz,ETS,ETS1,Runt-related transcription factor 1,5,0.7003217226394918,0.506,0.9186666666666667,0.5444315985170165,0.5490387916564942
engrailed,baseline,relax,3wts_C_ETS1_HUMAN.H11MO.0.A.npz,ETS,ETS1,Runt-related transcription factor 1,5,0.7084036408877001,0.506,0.9266666666666665,0.5462055115537018,0.5519488155841827
engrailed,baseline,relax,3wtw_H_MA0098.3.jaspar.npz,ETS,MA0098.3,Runt-related transcription factor 1,5,0.5872488988842816,0.4505998839715571,0.877199074074074,0.5057551096189968,0.7262405753135681
engrailed,baseline,relax,1n6j_A_MA0660.1.jaspar.npz,MADS-box,MA0660.1,Myocyte-specific enhancer factor 2B,5,0.6906439145514742,0.6684679381172436,0.9260416666666668,0.5700420412788499,0.5764648079872131
engrailed,baseline,relax,6byy_A_MA0660.1.jaspar.npz,MADS-box,MA0660.1,MEF2 CHIMERA,5,0.745297885603375,0.7347840671745279,0.8877604166666668,0.6521353437789591,0.5577535688877105
engrailed,baseline,relax,6byy_D_MA0660.1.jaspar.npz,MADS-box,MA0660.1,MEF2 CHIMERA,5,0.7846507591145281,0.6339445164937751,0.8244791666666668,0.7005408149965484,0.4849303185939789
engrailed,baseline,relax,1n6j_B_MEF2B_HUMAN.H11MO.0.A.npz,MADS-box,MEF2B,Myocyte-specific enhancer factor 2B,5,0.5604262435622512,0.5742996457567571,0.7415721844293273,0.33857378559931944,0.7192766070365906
engrailed,baseline,relax,6byy_B_MA0660.1.jaspar.npz,MADS-box,MA0660.1,MEF2 CHIMERA,5,0.7452978749190354,0.7347840671745279,0.8877604166666668,0.6521353275719111,0.5577535808086396
engrailed,baseline,relax,1c7u_B_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,"MYOCYTE-SPECIFIC ENHANCER FACTOR 2A, C4 FORM",5,0.23968208403045232,0.16499999999999998,0.6024691358024692,0.2166595094001144,0.9627799391746521
engrailed,baseline,relax,1c7u_A_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,"MYOCYTE-SPECIFIC ENHANCER FACTOR 2A, C4 FORM",5,0.23968209276329921,0.16499999999999998,0.6024691358024692,0.21665951329086322,0.962779951095581
engrailed,baseline,relax,3kov_B_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,Myocyte-specific enhancer factor 2A,5,0.5811453530073373,0.5755555555555556,0.88203125,0.34996904918014543,0.7470270991325378
engrailed,baseline,relax,3kov_I_MA0052.4.jaspar.npz,MADS-box,MA0052.4,Myocyte-specific enhancer factor 2A,5,0.6096864481353097,0.6666666666666667,0.8286458333333334,0.4398267775619586,0.643398380279541
engrailed,baseline,relax,6byy_A_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,MEF2 CHIMERA,5,0.6453478588412205,0.6933333333333334,0.8408854166666668,0.4702478985186331,0.6789395928382873
engrailed,baseline,relax,3iag_C_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.7297857644422038,0.5149999999999999,0.95625,0.6017226129527364,0.36331475973129274
engrailed,baseline,relax,6wqu_C_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.7995863522952277,0.5974999999999999,0.9739583333333334,0.6124387405540375,0.3518285632133484
engrailed,baseline,relax,6dks_G_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.6629821279493626,0.45,0.9208333333333334,0.45547009442876885,0.5518305897712708
engrailed,baseline,relax,6dks_C_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.6563646586233517,0.44499999999999995,0.9260416666666667,0.5347365685185193,0.48366424441337585
engrailed,baseline,relax,3v79_C_MA1116.1.jaspar.npz,CSL/RBPJ,MA1116.1,Neurogenic locus notch homolog protein 1,5,0.7435460261098342,0.44196263565463045,0.9645833333333333,0.774767232234484,0.5023777723312378
engrailed,baseline,relax,1srs_B_SRF_HUMAN.H11MO.0.A.npz,MADS-box,SRF,PROTEIN (SERUM RESPONSE FACTOR (SRF)),5,0.6561933087333192,0.5489472688782379,0.8519814814814815,0.48675075862971473,0.6165147006511689
engrailed,baseline,relax,1srs_A_SRF_HUMAN.H11MO.0.A.npz,MADS-box,SRF,PROTEIN (SERUM RESPONSE FACTOR (SRF)),5,0.6561933060028504,0.5489472688782379,0.8519814814814815,0.4867507680075553,0.6165146887302398
engrailed,baseline,relax,1ram_A_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,PROTEIN (TRANSCRIPTION FACTOR NF-KB P65),5,0.43268721555126827,0.454,0.8173333333333334,0.2198288625401949,0.9457612872123718
engrailed,baseline,relax,1vkx_A_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,PROTEIN (NF-KAPPA B P65 SUBUNIT),5,0.6847073910536711,0.49400000000000005,0.89,0.577645786429805,0.5443243145942688
engrailed,baseline,relax,2i9t_A_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,Transcription factor p65,5,0.8540091702004429,0.564,0.9853333333333334,0.640972160982845,0.4131614089012146
engrailed,baseline,relax,3gut_E_MA0107.1.jaspar.npz,Rel/NF-κB (RHD),MA0107.1,Transcription factor p65,5,0.6458133357390762,0.510388140082948,0.9153333333333334,0.6999764898907774,0.5265078246593475
engrailed,baseline,relax,1ram_B_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,PROTEIN (TRANSCRIPTION FACTOR NF-KB P65),5,0.4326871898095123,0.454,0.8173333333333334,0.21982887711521687,0.9457613587379455
engrailed,baseline,relax,7jm4_H_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.6658246648497879,0.5039999999999999,0.8929398148148149,0.6497673427212275,0.6365733206272125
engrailed,baseline,relax,7jm4_A_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.7111872992664575,0.4960000000000001,0.9149305555555557,0.7525759081781168,0.5854233145713806
engrailed,baseline,relax,7jm4_G_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.6658246751222759,0.5039999999999999,0.8929398148148149,0.6497673589711409,0.636573314666748
engrailed,baseline,relax,7jm4_B_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.7111873061861843,0.4960000000000001,0.9149305555555557,0.752575911492206,0.5854233264923095
engrailed,baseline,relax,2ady_A_MA0106.3.jaspar.npz,p53-like,MA0106.3,Cellular tumor antigen p53,5,0.7123519173311069,0.538,0.9166666666666667,0.521161570966879,0.5232477307319641
engrailed,baseline,relax,3q05_B_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.7589782157132868,0.575,0.9270543981481483,0.47577720169570703,0.48009100556373596
engrailed,baseline,relax,6fj5_C_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.3620942276413552,0.186,0.6595775462962963,0.20592574201934336,0.8859779596328735
engrailed,baseline,relax,6fj5_D_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.3620942148147151,0.186,0.6595775462962963,0.20592573793563065,0.8859779834747314
engrailed,baseline,relax,6fj5_A_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.3620942322711926,0.186,0.6595775462962963,0.2059257544417959,0.8859779357910156
engrailed,baseline,relax,6vge_A_ERG_HUMAN.H11MO.0.A.npz,ETS,ERG,Transcriptional regulator ERG,5,0.46031273412000806,0.42559114660069974,0.8418749999999999,0.4319291521191285,0.7217553496360779
engrailed,baseline,relax,6vgg_A_ERG_HUMAN.H11MO.0.A.npz,ETS,ERG,Transcriptional regulator ERG,5,0.45248509550260174,0.42757295747452434,0.8490833333333333,0.4079906942488427,0.720991051197052
engrailed,baseline,relax,6vg2_D_FLI1_HUMAN.H11MO.0.A.npz,ETS,FLI1,Friend leukemia integration 1 transcription factor,5,0.6868650050484575,0.43734638477255994,0.9055555555555556,0.5346461530225699,0.495419979095459
engrailed,baseline,relax,6vg2_A_FLI1_HUMAN.H11MO.0.A.npz,ETS,FLI1,Friend leukemia integration 1 transcription factor,5,0.6916264173574747,0.42347212590533195,0.8796296296296298,0.5395649863465757,0.5462191224098205
engrailed,baseline,relax,6vg8_A_FLI1_HUMAN.H11MO.0.A.npz,ETS,FLI1,Friend leukemia integration 1 transcription factor,5,0.6075120160666605,0.5614009521510861,0.8981481481481483,0.5170886912579247,0.6901230692863465
engrailed,baseline,relax,6lbi_L_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.7838474747852975,0.48857142857142855,0.9736666666666668,0.49510281310207177,0.4398477613925934
engrailed,baseline,relax,6lbi_K_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.78384746901775,0.48857142857142855,0.9736666666666668,0.49510281087633246,0.4398477911949158
engrailed,baseline,relax,6lbi_D_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.7720396005405495,0.4742857142857143,0.9756666666666668,0.49922441548696933,0.4576209783554077
engrailed,baseline,relax,3coa_C_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.708258931983229,0.4371428571428571,0.9411666666666667,0.5565648249666219,0.5100877165794373
engrailed,baseline,relax,6lbi_C_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.7720395972676158,0.4742857142857143,0.9756666666666668,0.49922441016169916,0.45762100219726565
engrailed,baseline,relax,1pzu_H_NFAC2_HUMAN.H11MO.0.B.npz,Rel/NF-κB (RHD),NFAC2,"Nuclear factor of activated T-cells, cytoplasmic 2",5,0.7292158739651011,0.584925069529735,0.9614583333333332,0.6267438645558119,0.5483916580677033
engrailed,baseline,relax,1pzu_L_MA0152.1.jaspar.npz,Rel/NF-κB (RHD),MA0152.1,"Nuclear factor of activated T-cells, cytoplasmic 2",5,0.841570246743504,0.6015360524673119,0.9864583333333332,0.6885913532414321,0.3766900897026062
engrailed,baseline,relax,5lty_K_CDX2_HUMAN.H11MO.0.A.npz,Homeodomain,CDX2,Homeobox protein CDX-2,5,0.5187549647726964,0.43757166249687895,0.8055844907407408,0.4543227300102023,0.5953683495521546
engrailed,baseline,relax,5lty_M_MA0465.2.jaspar.npz,Homeodomain,MA0465.2,Homeobox protein CDX-2,5,0.8164179741591215,0.728,0.9119999999999999,0.5973007926431129,0.4539652794599533
engrailed,baseline,relax,5vpf_B_JUND_HUMAN.H11MO.0.A.npz,bZIP,JUND,Protein fosB,5,0.7390180998843991,0.480898729054111,0.8481481481481481,0.6257438568697411,0.5969310283660889
engrailed,baseline,relax,5yef_B_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.5150734431482205,0.4988888888888888,0.804887573964497,0.44076118894573746,0.5852156341075897
engrailed,baseline,relax,5und_A_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.37643317496654344,0.3352,0.7538065843621399,0.44608163297928705,0.6056747198104858
engrailed,baseline,relax,5yef_J_CTCF_HUMAN.H11MO.0.A.npz,C2H2 zinc finger,CTCF,Transcriptional repressor CTCF,5,0.569090747269885,0.49824860565067475,0.8175925925925925,0.44874597280298445,0.6432202696800232
engrailed,baseline,relax,5und_B_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.4277541049004472,0.36695652173913046,0.8327149814174035,0.4786630262346538,0.5637039721012116
engrailed,baseline,relax,5yef_G_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.43322308039706614,0.4188888888888889,0.7318500986193294,0.39397475621813827,0.663505095243454
engrailed,baseline,relax,2wty_B_MA0117.2.jaspar.npz,bZIP,MA0117.2,TRANSCRIPTION FACTOR MAFB,5,0.5751348938041536,0.47322161316792244,0.8726615646258503,0.5502512005636375,0.6442015469074249
engrailed,baseline,relax,2wty_A_MA0117.2.jaspar.npz,bZIP,MA0117.2,TRANSCRIPTION FACTOR MAFB,5,0.5751349058896514,0.47322161316792244,0.8726615646258503,0.5502512057351028,0.644201534986496
engrailed,baseline,relax,6x6e_B_MA0113.3.jaspar.npz,Nuclear receptor (Zn),MA0113.3,Glucocorticoid receptor,5,0.4404705980482201,0.3397134056824696,0.9127572016460904,0.5553904915004872,0.6476993203163147
engrailed,baseline,relax,6x6e_A_GCR_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,5,0.5009119116332538,0.3780360617022597,0.8880000000000001,0.370997965723614,0.5915502190589905
engrailed,baseline,relax,5emq_B_GCR_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,5,0.5865987986155476,0.45432455532033683,0.909,0.45764530728330016,0.5222197234630584
engrailed,baseline,relax,5emp_B_MA0113.3.jaspar.npz,Nuclear receptor (Zn),MA0113.3,Glucocorticoid receptor,5,0.6810690509023456,0.5627221836954661,0.9248971193415638,0.6746104538062142,0.5255832731723785
engrailed,baseline,relax,5emp_A_GCR_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,5,0.5489989895942078,0.44931482765706693,0.9033333333333333,0.4295537256382783,0.5272900640964509
engrailed,baseline,relax,1le8_B_MA0328.2.jaspar.npz,Homeodomain,MA0328.2,HAP1,5,0.6425278691240237,0.5393975411297098,0.8074814814814817,0.4293704628867302,0.7509391069412231
engrailed,baseline,relax,6fbr_B_RXRA_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),RXRA,Retinoic acid receptor RXR-alpha,5,0.6904772151830709,0.5422222222222223,0.8949999999999999,0.34846661962418446,0.7032481789588928
engrailed,baseline,relax,4cn3_D_RXRA_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),RXRA,RETINOIC ACID RECEPTOR RXR-ALPHA,5,0.6227557039147037,0.45111111111111113,0.9056666666666668,0.30737757060077464,0.7352718710899353
engrailed,baseline,relax,4cn3_C_MA0065.1.jaspar.npz,Nuclear receptor (Zn),MA0065.1,RETINOIC ACID RECEPTOR RXR-ALPHA,5,0.6828767371613399,0.6062197436982473,0.9000000000000001,0.6558435764795961,0.5367579758167267
engrailed,baseline,relax,6fbq_A_MA0065.1.jaspar.npz,Nuclear receptor (Zn),MA0065.1,Retinoic acid receptor RXR-alpha,5,0.7010412490515072,0.6117657236596162,0.8894557823129251,0.6448733132542479,0.5783461332321167
engrailed,baseline,relax,1r0n_A_MA0115.1.jaspar.npz,Nuclear receptor (Zn),MA0115.1,Retinoic acid receptor RXR-alpha,5,0.4659973866306245,0.4086553624240839,0.7976851851851852,0.49223813812740164,0.8619779706001282
engrailed,baseline,relax,2erg_B_MA0324.1.jaspar.npz,Zn2Cys6 cluster,MA0324.1,Regulatory protein LEU3,5,0.6500373599608429,0.5973770661176185,0.8592214663643236,0.643125923120553,0.596278864145279
engrailed,baseline,relax,2erg_A_MA0324.1.jaspar.npz,Zn2Cys6 cluster,MA0324.1,Regulatory protein LEU3,5,0.6500373323471286,0.5973770661176185,0.8592214663643236,0.6431258794004757,0.596278864145279
engrailed,baseline,relax,7oh9_K_MA0386.1.jaspar.npz,TBP / β-saddle,MA0386.1,Histone H3.2,5,0.3773879632387044,0.19428571428571426,0.9387755102040817,0.3109507107277102,1.1254426956176757
engrailed,baseline,relax,4r2d_A_MA0162.4.jaspar.npz,C2H2 zinc finger,MA0162.4,Early growth response protein 1,5,0.6058824250136968,0.4079999999999999,0.7330729166666667,0.5727169503502628,0.5090065598487854
engrailed,baseline,relax,1a1j_A_MA0162.1.jaspar.npz,C2H2 zinc finger,MA0162.1,PROTEIN (RADR ZIF268 ZINC FINGER PEPTIDE),5,0.636728297715308,0.5142051440068035,0.7898148148148147,0.5337426168308721,0.6196510434150696
engrailed,baseline,relax,4x9j_A_MA0162.4.jaspar.npz,C2H2 zinc finger,MA0162.4,Early growth response protein 1,5,0.6185453636292368,0.4499999999999999,0.75234375,0.5734403543899138,0.5081085145473481
engrailed,baseline,relax,1a1i_A_MA0162.1.jaspar.npz,C2H2 zinc finger,MA0162.1,RADR ZIF268 ZINC FINGER PEPTIDE,5,0.7055530786259624,0.5737603841164199,0.7843537414965985,0.5926997185597271,0.5180933892726898
engrailed,baseline,relax,1a1g_A_MA0162.1.jaspar.npz,C2H2 zinc finger,MA0162.1,DSNR ZINC FINGER PEPTIDE,5,0.5900804603192955,0.48515615185773847,0.7819444444444443,0.5460923514579581,0.6150089025497436
engrailed,baseline,relax,1gu4_A_MA0466.3.jaspar.npz,bZIP,MA0466.3,CAAT/ENHANCER BINDING PROTEIN BETA,5,0.5154890233408271,0.38666904079235,0.76328125,0.44015396449588967,0.7044105648994445
engrailed,baseline,relax,1gu5_A_MA0466.3.jaspar.npz,bZIP,MA0466.3,CAAT/ENHANCER BINDING PROTEIN BETA,5,0.2712003048004893,0.16743416490252566,0.6432291666666667,0.27817876512837336,0.9649835824966431
engrailed,baseline,relax,2e42_A_CEBPB_HUMAN.H11MO.0.A.npz,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,5,0.4405442962041971,0.34511269228888153,0.8280092592592592,0.5457127168695463,0.7237526059150696
engrailed,baseline,relax,6mg2_A_CEBPB_HUMAN.H11MO.0.A.npz,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,5,0.49481169788526713,0.47031956632425703,0.7550636574074074,0.5072343763171849,0.7795594215393067
engrailed,baseline,relax,6mg3_A_CEBPB_HUMAN.H11MO.0.A.npz,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,5,0.4586149036688519,0.3802806717169766,0.7752893518518519,0.4308440598340348,0.798109233379364
