PDB_ID,Chain,PWM_ID,UniProt_ID,TF_Class,TF_Family,Pfam_ID,Pfam_Name
5mcw,B,MA0106.3.jaspar,P04637,p53 domain factors,p53-related factors,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
5mcw,B,P53_HUMAN.H11MO.0.A,P53_HUMAN,Unknown,Unknown,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
7b4e,A,MA0106.3.jaspar,P04637,p53 domain factors,p53-related factors,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
7b4e,A,P53_HUMAN.H11MO.0.A,P53_HUMAN,Unknown,Unknown,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
7b4g,A,MA0106.3.jaspar,P04637,p53 domain factors,p53-related factors,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
7b4g,A,P53_HUMAN.H11MO.0.A,P53_HUMAN,Unknown,Unknown,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
2ahi,C,MA0106.3.jaspar,P04637,p53 domain factors,p53-related factors,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
2ahi,C,P53_HUMAN.H11MO.0.A,P53_HUMAN,Unknown,Unknown,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
5mg7,A,MA0106.3.jaspar,P04637,p53 domain factors,p53-related factors,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
5mg7,A,P53_HUMAN.H11MO.0.A,P53_HUMAN,Unknown,Unknown,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
4mzr,C,MA0106.3.jaspar,P04637,p53 domain factors,p53-related factors,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
4mzr,C,P53_HUMAN.H11MO.0.A,P53_HUMAN,Unknown,Unknown,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
2ac0,B,MA0106.3.jaspar,P04637,p53 domain factors,p53-related factors,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
2ac0,B,P53_HUMAN.H11MO.0.A,P53_HUMAN,Unknown,Unknown,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
3q05,A,MA0106.3.jaspar,P04637,p53 domain factors,p53-related factors,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
3q05,A,P53_HUMAN.H11MO.0.A,P53_HUMAN,Unknown,Unknown,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
3d0a,C,MA0106.3.jaspar,P04637,p53 domain factors,p53-related factors,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
3d0a,C,P53_HUMAN.H11MO.0.A,P53_HUMAN,Unknown,Unknown,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
2ac0,D,MA0106.3.jaspar,P04637,p53 domain factors,p53-related factors,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
2ac0,D,P53_HUMAN.H11MO.0.A,P53_HUMAN,Unknown,Unknown,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
7b4d,A,MA0106.3.jaspar,P04637,p53 domain factors,p53-related factors,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
7b4d,A,P53_HUMAN.H11MO.0.A,P53_HUMAN,Unknown,Unknown,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
3kmd,B,MA0106.3.jaspar,P04637,p53 domain factors,p53-related factors,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
3kmd,B,P53_HUMAN.H11MO.0.A,P53_HUMAN,Unknown,Unknown,PF00870|PF08563|PF07710|PF18521,P53|P53_TAD|P53_tetramer|TAD2
3us2,J,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,J,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,A,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,A,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us0,C,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us0,C,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,I,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,I,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,G,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,G,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,G,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,G,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,D,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,D,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,H,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,H,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,C,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,C,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,H,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,H,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,E,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,E,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us1,A,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us1,A,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,F,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,F,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us0,A,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us0,A,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qyn,A,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qyn,A,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,D,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,D,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qyn,B,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qyn,B,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us0,D,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us0,D,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,B,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,B,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,C,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,C,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us1,D,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us1,D,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qyn,C,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qyn,C,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us0,B,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us0,B,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qyn,D,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qyn,D,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,B,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3us2,B,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,A,MA0525.2.jaspar,Q9H3D4,p53 domain factors,p53-related factors,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
3qym,A,P63_HUMAN.H11MO.0.A,P63_HUMAN,Unknown,Unknown,PF00870|PF07710|PF07647,P53|P53_tetramer|SAM_2
2uzk,A,MA0157.2.jaspar,Q9WVH4,Fork head/winged helix factors,FOX,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
2uzk,A,FOXO3_HUMAN.H11MO.0.B,FOXO3_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
2uzk,C,MA0157.2.jaspar,Q9WVH4,Fork head/winged helix factors,FOX,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
2uzk,C,FOXO3_HUMAN.H11MO.0.B,FOXO3_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
3co7,F,FOXO1_HUMAN.H11MO.0.A,FOXO1_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
3coa,C,FOXO1_HUMAN.H11MO.0.A,FOXO1_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
4lg0,A,FOXO1_HUMAN.H11MO.0.A,FOXO1_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
5dui,B,FOXO1_HUMAN.H11MO.0.A,FOXO1_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
6lbi,K,FOXO1_HUMAN.H11MO.0.A,FOXO1_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
5dui,A,FOXO1_HUMAN.H11MO.0.A,FOXO1_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
3co7,C,FOXO1_HUMAN.H11MO.0.A,FOXO1_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
6lbi,G,FOXO1_HUMAN.H11MO.0.A,FOXO1_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
6lbi,H,FOXO1_HUMAN.H11MO.0.A,FOXO1_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
6lbi,D,FOXO1_HUMAN.H11MO.0.A,FOXO1_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
3coa,F,FOXO1_HUMAN.H11MO.0.A,FOXO1_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
6lbi,L,FOXO1_HUMAN.H11MO.0.A,FOXO1_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
6lbi,C,FOXO1_HUMAN.H11MO.0.A,FOXO1_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
3co6,C,FOXO1_HUMAN.H11MO.0.A,FOXO1_HUMAN,Unknown,Unknown,PF00250|PF16676|PF16675,Forkhead|FOXO-TAD|FOXO_KIX_bdg
5vmv,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
5vmv,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
5vmy,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
5vmy,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
6df5,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
6df5,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
6dfc,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
6dfc,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
6df9,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
6df9,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
5vmx,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
5vmx,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
6df8,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
6df8,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
5vmu,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
5vmu,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
2lt7,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
2lt7,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
4f6n,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
4f6n,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
5vmw,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
5vmw,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
5vmz,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
5vmz,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
4f6m,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
4f6m,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
6dfa,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
6dfa,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
6v8u,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
6v8u,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
6dfb,A,KAISO_HUMAN.H11MO.0.A,KAISO_HUMAN,Unknown,Unknown,PF00651,BTB
6dfb,A,MA0527.1.jaspar,Q86T24,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651,BTB
4ldx,A,MA0942.1.jaspar,Q8L7G0,B3,ARF,PF06507|PF02309|PF02362,ARF_AD|AUX_IAA|B3
4ldx,B,MA0942.1.jaspar,Q8L7G0,B3,ARF,PF06507|PF02309|PF02362,ARF_AD|AUX_IAA|B3
6ycq,B,MA0942.1.jaspar,Q8L7G0,B3,ARF,PF06507|PF02309|PF02362,ARF_AD|AUX_IAA|B3
6ycq,A,MA0942.1.jaspar,Q8L7G0,B3,ARF,PF06507|PF02309|PF02362,ARF_AD|AUX_IAA|B3
2ql2,A,TFE2_MOUSE.H11MO.0.A,TFE2_MOUSE,Unknown,Unknown,PF00010,HLH
2ql2,C,TFE2_MOUSE.H11MO.0.A,TFE2_MOUSE,Unknown,Unknown,PF00010,HLH
2ypb,B,TFE2_HUMAN.H11MO.0.A,TFE2_HUMAN,Unknown,Unknown,PF00010,HLH
2ypb,B,MA0522.3.jaspar,P15923,Basic helix-loop-helix factors (bHLH),E2A,PF00010,HLH
2ypa,B,TFE2_HUMAN.H11MO.0.A,TFE2_HUMAN,Unknown,Unknown,PF00010,HLH
2ypa,B,MA0522.3.jaspar,P15923,Basic helix-loop-helix factors (bHLH),E2A,PF00010,HLH
2drp,D,MA0460.1.jaspar,P17789,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651|PF00096,BTB|zf-C2H2
2drp,A,MA0460.1.jaspar,P17789,C2H2 zinc finger factors,Other factors with up to three adjacent zinc fingers,PF00651|PF00096,BTB|zf-C2H2
1h88,C,MYB_MOUSE.H11MO.0.A,MYB_MOUSE,Unknown,Unknown,PF09316|PF07988|PF00249,Cmyb_C|LMSTEN|Myb_DNA-binding
1h88,C,MA0100.2.jaspar,P10242,Tryptophan cluster factors,Myb/SANT domain factors,PF09316|PF07988|PF00249,Cmyb_C|LMSTEN|Myb_DNA-binding
1h89,C,MYB_MOUSE.H11MO.0.A,MYB_MOUSE,Unknown,Unknown,PF09316|PF07988|PF00249,Cmyb_C|LMSTEN|Myb_DNA-binding
1h89,C,MA0100.2.jaspar,P10242,Tryptophan cluster factors,Myb/SANT domain factors,PF09316|PF07988|PF00249,Cmyb_C|LMSTEN|Myb_DNA-binding
1msf,C,MYB_MOUSE.H11MO.0.A,MYB_MOUSE,Unknown,Unknown,PF09316|PF07988|PF00249,Cmyb_C|LMSTEN|Myb_DNA-binding
1msf,C,MA0100.2.jaspar,P10242,Tryptophan cluster factors,Myb/SANT domain factors,PF09316|PF07988|PF00249,Cmyb_C|LMSTEN|Myb_DNA-binding
1mse,C,MYB_MOUSE.H11MO.0.A,MYB_MOUSE,Unknown,Unknown,PF09316|PF07988|PF00249,Cmyb_C|LMSTEN|Myb_DNA-binding
1mse,C,MA0100.2.jaspar,P10242,Tryptophan cluster factors,Myb/SANT domain factors,PF09316|PF07988|PF00249,Cmyb_C|LMSTEN|Myb_DNA-binding
4h10,A,BMAL1_HUMAN.H11MO.0.A,BMAL1_HUMAN,Unknown,Unknown,PF00010|PF00989|PF14598,HLH|PAS|PAS_11
1ic8,B,MA0046.2.jaspar,P20823,Homeo domain factors,POU domain factors,PF04814|PF04813|PF04812,HNF-1_N|HNF-1A_C|HNF-1B_C
1ic8,B,HNF1A_HUMAN.H11MO.0.C,HNF1A_HUMAN,Unknown,Unknown,PF04814|PF04813|PF04812,HNF-1_N|HNF-1A_C|HNF-1B_C
1ic8,A,MA0046.2.jaspar,P20823,Homeo domain factors,POU domain factors,PF04814|PF04813|PF04812,HNF-1_N|HNF-1A_C|HNF-1B_C
1ic8,A,HNF1A_HUMAN.H11MO.0.C,HNF1A_HUMAN,Unknown,Unknown,PF04814|PF04813|PF04812,HNF-1_N|HNF-1A_C|HNF-1B_C
2evi,A,MA0343.1.jaspar,P38830,NDT80 domain factors,,PF05224,NDT80_PhoG
2etw,A,MA0343.1.jaspar,P38830,NDT80 domain factors,,PF05224,NDT80_PhoG
1mnn,A,MA0343.1.jaspar,P38830,NDT80 domain factors,,PF05224,NDT80_PhoG
2euw,A,MA0343.1.jaspar,P38830,NDT80 domain factors,,PF05224,NDT80_PhoG
2eux,A,MA0343.1.jaspar,P38830,NDT80 domain factors,,PF05224,NDT80_PhoG
2evf,A,MA0343.1.jaspar,P38830,NDT80 domain factors,,PF05224,NDT80_PhoG
2evh,A,MA0343.1.jaspar,P38830,NDT80 domain factors,,PF05224,NDT80_PhoG
2evj,A,MA0343.1.jaspar,P38830,NDT80 domain factors,,PF05224,NDT80_PhoG
2euv,A,MA0343.1.jaspar,P38830,NDT80 domain factors,,PF05224,NDT80_PhoG
2euz,A,MA0343.1.jaspar,P38830,NDT80 domain factors,,PF05224,NDT80_PhoG
2evg,A,MA0343.1.jaspar,P38830,NDT80 domain factors,,PF05224,NDT80_PhoG
5mpf,A,MA0647.1.jaspar,Q9NZI5,Grainyhead domain factors,Grainyhead-related factors,PF04516|PF25416,CP2|GRHL1_C
5mpf,B,MA0647.1.jaspar,Q9NZI5,Grainyhead domain factors,Grainyhead-related factors,PF04516|PF25416,CP2|GRHL1_C
5gnj,M,MA0566.1.jaspar,Q39204,Basic helix-loop-helix factors (bHLH),bHLH,PF14215|PF00010,bHLH-MYC_N|HLH
5gnj,G,MA0566.1.jaspar,Q39204,Basic helix-loop-helix factors (bHLH),bHLH,PF14215|PF00010,bHLH-MYC_N|HLH
5gnj,N,MA0566.1.jaspar,Q39204,Basic helix-loop-helix factors (bHLH),bHLH,PF14215|PF00010,bHLH-MYC_N|HLH
5gnj,A,MA0566.1.jaspar,Q39204,Basic helix-loop-helix factors (bHLH),bHLH,PF14215|PF00010,bHLH-MYC_N|HLH
5gnj,F,MA0566.1.jaspar,Q39204,Basic helix-loop-helix factors (bHLH),bHLH,PF14215|PF00010,bHLH-MYC_N|HLH
5gnj,I,MA0566.1.jaspar,Q39204,Basic helix-loop-helix factors (bHLH),bHLH,PF14215|PF00010,bHLH-MYC_N|HLH
5gnj,B,MA0566.1.jaspar,Q39204,Basic helix-loop-helix factors (bHLH),bHLH,PF14215|PF00010,bHLH-MYC_N|HLH
5gnj,E,MA0566.1.jaspar,Q39204,Basic helix-loop-helix factors (bHLH),bHLH,PF14215|PF00010,bHLH-MYC_N|HLH
1skn,P,MA0547.1.jaspar,P34707,Basic leucine zipper factors (bZIP),Jun-related,PF03131,bZIP_Maf
2lef,A,LEF1_MOUSE.H11MO.0.B,LEF1_MOUSE,Unknown,Unknown,PF08347|PF00505,CTNNB1_binding|HMG_box
1ga5,F,NR1D1_HUMAN.H11MO.0.B,NR1D1_HUMAN,Unknown,Unknown,PF00104|PF00105,Hormone_recep|zf-C4
1ga5,F,MA1531.1.jaspar,P20393,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),PF00104|PF00105,Hormone_recep|zf-C4
1ga5,B,NR1D1_HUMAN.H11MO.0.B,NR1D1_HUMAN,Unknown,Unknown,PF00104|PF00105,Hormone_recep|zf-C4
1ga5,B,MA1531.1.jaspar,P20393,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),PF00104|PF00105,Hormone_recep|zf-C4
1a6y,B,NR1D1_HUMAN.H11MO.0.B,NR1D1_HUMAN,Unknown,Unknown,PF00104|PF00105,Hormone_recep|zf-C4
1a6y,B,MA1531.1.jaspar,P20393,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),PF00104|PF00105,Hormone_recep|zf-C4
1hlz,A,NR1D1_HUMAN.H11MO.0.B,NR1D1_HUMAN,Unknown,Unknown,PF00104|PF00105,Hormone_recep|zf-C4
1hlz,A,MA1531.1.jaspar,P20393,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),PF00104|PF00105,Hormone_recep|zf-C4
1ga5,E,NR1D1_HUMAN.H11MO.0.B,NR1D1_HUMAN,Unknown,Unknown,PF00104|PF00105,Hormone_recep|zf-C4
1ga5,E,MA1531.1.jaspar,P20393,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),PF00104|PF00105,Hormone_recep|zf-C4
1hlz,B,NR1D1_HUMAN.H11MO.0.B,NR1D1_HUMAN,Unknown,Unknown,PF00104|PF00105,Hormone_recep|zf-C4
1hlz,B,MA1531.1.jaspar,P20393,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),PF00104|PF00105,Hormone_recep|zf-C4
1ga5,A,NR1D1_HUMAN.H11MO.0.B,NR1D1_HUMAN,Unknown,Unknown,PF00104|PF00105,Hormone_recep|zf-C4
1ga5,A,MA1531.1.jaspar,P20393,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),PF00104|PF00105,Hormone_recep|zf-C4
1a6y,A,NR1D1_HUMAN.H11MO.0.B,NR1D1_HUMAN,Unknown,Unknown,PF00104|PF00105,Hormone_recep|zf-C4
