tf,pdb_id,state,stage,variant,comparison,rmsd_backbone_A,rmsd_sidechain_A,rmsd_total_A,rmsd_interface_A,n_backbone_atoms,n_sidechain_atoms,n_total_atoms,n_interface_atoms
egr1,1aay,83,3,metal_cage,vs_reference,3.3875003293186983,4.255449354146712,3.8704684420502526,3.6103273313208413,340,372,712,292
egr1,1aay,83,3,legacy,vs_reference,3.386062676573833,4.225141155403814,3.852936193015595,3.5537118459991723,340,372,712,292
egr1,1aay,83,1,shared,delta_stage0_to_stage1,3.32961016629312e-07,0.013204814877059691,0.005853979953672633,0.006642576828761993,340,82,422,160
egr1,1aay,83,2,shared,delta_stage1_to_stage2,1.1624313361056602e-06,1.4915913926438473e-06,1.1864178519720258e-06,1.3455080286423353e-06,340,372,712,292
egr1,1aay,83,3,metal_cage,delta_stage2_to_stage3,0.22048434309005413,0.6790057544552807,0.5152238854665643,0.6183400929855734,340,372,712,292
egr1,1aay,83,3,legacy,delta_stage2_to_stage3,0.22155677098407348,0.675283726549607,0.5123809297727282,0.6314143274770906,340,372,712,292
egr1,1aay,84,0,shared,vs_reference,1.8341022600363355,2.1130774341933587,1.8919457864308966,1.3973839224280906,340,82,422,160
egr1,1aay,84,1,shared,vs_reference,1.8341022600363355,2.917037240265667,2.469629185281297,2.0562220269081912,340,372,712,292
egr1,1aay,84,2,shared,vs_reference,1.8341020708520204,2.9170370105834604,2.4696288085005027,2.056221979450889,340,372,712,292
egr1,1aay,84,3,metal_cage,vs_reference,1.8222660090269216,2.8671800159038736,2.43699324077726,1.9991984630108226,340,372,712,292
egr1,1aay,84,3,legacy,vs_reference,1.820192688208104,2.888628059684012,2.4462344713960995,1.975001433995671,340,372,712,292
egr1,1aay,84,1,shared,delta_stage0_to_stage1,3.4683063957619626e-07,0.013103943774124412,0.005795920136418561,0.006002198810992579,340,82,422,160
egr1,1aay,84,2,shared,delta_stage1_to_stage2,1.357113859115463e-06,1.327060337279871e-06,1.4555121863034214e-06,8.729376889467801e-07,340,372,712,292
egr1,1aay,84,3,metal_cage,delta_stage2_to_stage3,0.23539305802455063,0.6539003783364571,0.5023077690463484,0.6391148328666313,340,372,712,292
egr1,1aay,84,3,legacy,delta_stage2_to_stage3,0.22783717167824405,0.6446041121688346,0.4926642988544416,0.5541322807793472,340,372,712,292
egr1,1aay,85,0,shared,vs_reference,1.5511444671803778,1.6011964210883507,1.561779812093629,1.4636812039835998,340,82,422,160
egr1,1aay,85,1,shared,vs_reference,1.5511444671803778,2.4720344560590832,2.0888885462882363,2.152013444376987,340,372,712,292
egr1,1aay,85,2,shared,vs_reference,1.5511450847964139,2.472034263485319,2.088888867522333,2.15201353171329,340,372,712,292
egr1,1aay,85,3,metal_cage,vs_reference,1.5006127672013365,2.426434233496952,2.0417595684025853,2.0797368470399817,340,372,712,292
egr1,1aay,85,3,legacy,vs_reference,1.4995756375229767,2.3399305747584336,1.9881806985615742,1.9388241861771116,340,372,712,292
egr1,1aay,85,1,shared,delta_stage0_to_stage1,4.939012925262924e-07,0.012345994732877974,0.005529322295282348,0.0054912643454529736,340,82,422,160
egr1,1aay,85,2,shared,delta_stage1_to_stage2,9.751896380377405e-07,1.616108360163086e-06,1.195508072324313e-06,1.1946036835851565e-06,340,372,712,292
egr1,1aay,85,3,metal_cage,delta_stage2_to_stage3,0.23067977288176011,0.9271228058628306,0.692377060257501,0.9596059864641253,340,372,712,292
egr1,1aay,85,3,legacy,delta_stage2_to_stage3,0.22931003382576112,0.8673176222550363,0.6506385452257847,0.8410338397121124,340,372,712,292
egr1,1aay,86,0,shared,vs_reference,1.8106676572443443,1.9667866175962248,1.8435727427199247,1.5057114597884307,340,82,422,160
egr1,1aay,86,1,shared,vs_reference,1.8106676572443443,3.0373052572075565,2.5348453209857906,2.7254827630930367,340,372,712,292
egr1,1aay,86,2,shared,vs_reference,1.810668033010689,3.037305361787131,2.534845528183677,2.7254828409407885,340,372,712,292
egr1,1aay,86,3,metal_cage,vs_reference,1.800099406736554,3.0058128763670036,2.515429080130179,2.7330998933998356,340,372,712,292
egr1,1aay,86,3,legacy,vs_reference,1.7994907446263402,3.0304807429469385,2.530816005560115,2.758582498184714,340,372,712,292
egr1,1aay,86,1,shared,delta_stage0_to_stage1,3.0435270961077643e-07,0.012728346038355239,0.0056472346351768695,0.004694332980957191,340,82,422,160
egr1,1aay,86,2,shared,delta_stage1_to_stage2,9.198532471237443e-07,1.2280167885731934e-06,1.1170735463490555e-06,1.5532058267057514e-06,340,372,712,292
egr1,1aay,86,3,metal_cage,delta_stage2_to_stage3,0.24159718116617687,0.8588367222235777,0.6473670933326127,0.8027774152122387,340,372,712,292
egr1,1aay,86,3,legacy,delta_stage2_to_stage3,0.2361283018059855,0.8514478463063234,0.6411316328020283,0.8144188575766788,340,372,712,292
egr1,1aay,87,0,shared,vs_reference,2.7246971989733653,2.8124929593073977,2.7436281054605867,2.019340149444484,340,82,422,160
egr1,1aay,87,1,shared,vs_reference,2.7246971989733653,3.6501260649427674,3.2530975309074184,3.020897528731007,340,372,712,292
egr1,1aay,87,2,shared,vs_reference,2.7246974461294076,3.6501262486601767,3.2530978444125713,3.020897845692142,340,372,712,292
egr1,1aay,87,3,metal_cage,vs_reference,2.724686075323985,3.650021738265987,3.2530286296409994,3.0207951268963837,340,372,712,292
egr1,1aay,87,3,legacy,vs_reference,2.7246879068506007,3.6500905271398105,3.2530741148958735,3.02086837854308,340,372,712,292
egr1,1aay,87,1,shared,delta_stage0_to_stage1,4.683165280848699e-07,0.012576596933604042,0.00560029180757903,0.005563479421564951,340,82,422,160
egr1,1aay,87,2,shared,delta_stage1_to_stage2,1.486221419756712e-06,1.7853050839436514e-06,1.6043206188536568e-06,1.0194924844412777e-06,340,372,712,292
egr1,1aay,87,3,metal_cage,delta_stage2_to_stage3,0.00022965889796376388,0.002705903873786912,0.0019644868051118163,0.0029227175295623484,340,372,712,292
egr1,1aay,87,3,legacy,delta_stage2_to_stage3,0.00019516665022522645,0.002291397391474723,0.0016639532169640996,0.002521154329630857,340,372,712,292
egr1,1aay,88,0,shared,vs_reference,1.1142204378794434,1.1043470443540446,1.1133142967994094,0.7720222656157189,340,82,422,160
egr1,1aay,88,1,shared,vs_reference,1.1142204378794434,2.0908305368754068,1.701322644331954,1.6672922821471476,340,372,712,292
egr1,1aay,88,2,shared,vs_reference,1.1142209691810903,2.0908307978952507,1.701322872031307,1.6672925036808104,340,372,712,292
egr1,1aay,88,3,metal_cage,vs_reference,1.0597030954449325,1.9623077722681062,1.6044451834792053,1.4696425552794823,340,372,712,292
egr1,1aay,88,3,legacy,vs_reference,1.0647671772547789,1.9537128770222967,1.5999821212779963,1.420211191274812,340,372,712,292
egr1,1aay,88,1,shared,delta_stage0_to_stage1,4.0151274536100984e-07,0.014085454494846727,0.006260014372116823,0.005787475482362039,340,82,422,160
egr1,1aay,88,2,shared,delta_stage1_to_stage2,1.5079460048281185e-06,1.828553548953458e-06,1.62750020894675e-06,1.1028544423251562e-06,340,372,712,292
egr1,1aay,88,3,metal_cage,delta_stage2_to_stage3,0.24003217504689436,0.6642110705143958,0.5092726545256984,0.6580459435977676,340,372,712,292
egr1,1aay,88,3,legacy,delta_stage2_to_stage3,0.24104955435254616,0.7807603557344052,0.5897397203634955,0.732604272030687,340,372,712,292
egr1,1aay,89,0,shared,vs_reference,1.4152455684814562,1.4912877263800874,1.4317021609475125,1.3082042296422116,340,82,422,160
egr1,1aay,89,1,shared,vs_reference,1.4152455684814562,2.3262896226473657,1.946864871565928,2.0332249543678524,340,372,712,292
egr1,1aay,89,2,shared,vs_reference,1.4152456022242985,2.3262897014554302,1.9468649118712245,2.0332251380131665,340,372,712,292
egr1,1aay,89,3,metal_cage,vs_reference,1.394456437738958,2.26731870731809,1.9054970378752965,1.9257063717737397,340,372,712,292
egr1,1aay,89,3,legacy,vs_reference,1.3850854957885992,2.274871289826108,1.905331153177083,1.9514891461165869,340,372,712,292
egr1,1aay,89,1,shared,delta_stage0_to_stage1,3.481562910367816e-07,0.012389930411075268,0.00553333170120604,0.005764518996216656,340,82,422,160
egr1,1aay,89,2,shared,delta_stage1_to_stage2,1.3594813999743535e-06,9.3186875069998e-07,9.332758600272953e-07,1.3739877648834939e-06,340,372,712,292
egr1,1aay,89,3,metal_cage,delta_stage2_to_stage3,0.2209398365285936,0.7646380532607189,0.5792037118966233,0.748166742339264,340,372,712,292
egr1,1aay,89,3,legacy,delta_stage2_to_stage3,0.20854219301602525,0.6166079045264262,0.4711199814508172,0.6081431264810833,340,372,712,292
egr1,1aay,90,0,shared,vs_reference,0.8846672271835988,0.8461978870050062,0.8782275569046074,0.6227575648565743,340,82,422,160
egr1,1aay,90,1,shared,vs_reference,0.8846672271835988,1.9481544396309065,1.5407705270808203,1.6477365910858448,340,372,712,292
egr1,1aay,90,2,shared,vs_reference,0.8846673861680726,1.948154633460929,1.5407706201415197,1.6477366926800332,340,372,712,292
egr1,1aay,90,3,metal_cage,vs_reference,0.8369063981280701,1.8732166617049502,1.4795675789712717,1.5085095278447034,340,372,712,292
egr1,1aay,90,3,legacy,vs_reference,0.8368444625689235,1.902141931454626,1.497468443827962,1.5125472559452746,340,372,712,292
egr1,1aay,90,1,shared,delta_stage0_to_stage1,6.438114275157632e-07,0.012258808849103119,0.005435032808716616,0.005314541280319337,340,82,422,160
egr1,1aay,90,2,shared,delta_stage1_to_stage2,1.1258697257250427e-06,1.985733639586869e-06,1.621256151963999e-06,1.29861714003965e-06,340,372,712,292
egr1,1aay,90,3,metal_cage,delta_stage2_to_stage3,0.2346831360311595,0.609214909481684,0.4712597181368928,0.59212091704845,340,372,712,292
egr1,1aay,90,3,legacy,delta_stage2_to_stage3,0.23527973181825568,0.7079147198582281,0.5378737101720222,0.6466975560939536,340,372,712,292
egr1,1aay,91,0,shared,vs_reference,2.608654302929587,2.9132773436443795,2.6713534185194128,1.8376204689405216,340,82,422,160
egr1,1aay,91,1,shared,vs_reference,2.608654302929587,3.8079649142999967,3.297586943249243,3.007513404341829,340,372,712,292
egr1,1aay,91,2,shared,vs_reference,2.6086535985107484,3.807964961317814,3.297586552574373,3.0075131488475613,340,372,712,292
egr1,1aay,91,3,metal_cage,vs_reference,2.601193408196885,3.764218584412557,3.2683653113863373,2.974062562520614,340,372,712,292
egr1,1aay,91,3,legacy,vs_reference,2.6011121931292234,3.765174359298771,3.267927055155763,2.986902678148512,340,372,712,292
egr1,1aay,91,1,shared,delta_stage0_to_stage1,2.9727541959987925e-07,0.013185134889142115,0.0059169044712370465,0.005912810269381139,340,82,422,160
egr1,1aay,91,2,shared,delta_stage1_to_stage2,1.1802905019319841e-06,1.6037953620733013e-06,1.2191678352535597e-06,1.218696696129734e-06,340,372,712,292
egr1,1aay,91,3,metal_cage,delta_stage2_to_stage3,0.20142879733988445,0.7790136837558665,0.5825757457924475,0.6657206718895631,340,372,712,292
egr1,1aay,91,3,legacy,delta_stage2_to_stage3,0.20133567043760264,0.6447444680694371,0.4890135675843274,0.5606446752377748,340,372,712,292
egr1,1aay,92,0,shared,vs_reference,2.526153923503949,2.6420362628172467,2.550062342915336,2.344823477766801,340,82,422,160
egr1,1aay,92,1,shared,vs_reference,2.526153923503949,3.4518598796223827,3.051274973031737,3.174797460871125,340,372,712,292
egr1,1aay,92,2,shared,vs_reference,2.5261543520109364,3.451860064198467,3.0512749305353686,3.174797667177022,340,372,712,292
egr1,1aay,92,3,legacy,vs_reference,2.4720502491516734,3.298728729685382,2.939033817238928,2.9422882746892642,340,372,712,292
egr1,1aay,92,1,shared,delta_stage0_to_stage1,8.215069632191869e-07,0.013301861553580941,0.005943395109983227,0.00614865752023439,340,82,422,160
egr1,1aay,92,2,shared,delta_stage1_to_stage2,1.6699872851631327e-06,1.323292403155951e-06,1.1621915119700063e-06,1.254589552585266e-06,340,372,712,292
egr1,1aay,92,3,legacy,delta_stage2_to_stage3,0.25707226895968993,0.9127365738886429,0.6882506907165864,0.8665496938987836,340,372,712,292
egr1,1aay,93,0,shared,vs_reference,1.8808778031586268,1.986570762927524,1.9025264084412263,1.6329392446459816,340,82,422,160
egr1,1aay,93,1,shared,vs_reference,1.8808778031586268,3.1659559613231254,2.6393547407741007,2.3325120516127984,340,372,712,292
egr1,1aay,93,2,shared,vs_reference,1.8808779122732449,3.1659560262950976,2.63935479915163,2.3325124295321817,340,372,712,292
egr1,1aay,93,3,metal_cage,vs_reference,1.857007417585301,3.1058709507379105,2.5962851263222038,2.2029636058057864,340,372,712,292
egr1,1aay,93,3,legacy,vs_reference,1.8525668363974637,3.1028858732927405,2.5924949553390206,2.192477958650355,340,372,712,292
egr1,1aay,93,1,shared,delta_stage0_to_stage1,8.559485013522939e-07,0.013553466008241642,0.006012508320282321,0.005766260359943846,340,82,422,160
egr1,1aay,93,2,shared,delta_stage1_to_stage2,1.682752646690637e-06,1.560728019995497e-06,1.6351977097746356e-06,9.730641440061382e-07,340,372,712,292
egr1,1aay,93,3,metal_cage,delta_stage2_to_stage3,0.2329223936695201,0.7654556905830451,0.5814777577166406,0.7203996205153733,340,372,712,292
egr1,1aay,93,3,legacy,delta_stage2_to_stage3,0.22804207786605854,0.7262566624218867,0.5515662217311916,0.6825005324881871,340,372,712,292
egr1,1aay,94,0,shared,vs_reference,0.8303485066541766,0.832197870731856,0.8318125962066003,0.6098410373977678,340,82,422,160
egr1,1aay,94,1,shared,vs_reference,0.8303485066541766,1.8118914911036517,1.4350736691355348,1.4733026318573683,340,372,712,292
egr1,1aay,94,2,shared,vs_reference,0.8303486707942337,1.8118915365592367,1.4350735768034981,1.4733025978688354,340,372,712,292
egr1,1aay,94,3,metal_cage,vs_reference,0.7868804150940624,1.7559374828198238,1.3880285355597306,1.3796542593380225,340,372,712,292
egr1,1aay,94,3,legacy,vs_reference,0.7933298763394403,1.7792737185161014,1.4046217923965896,1.3937502567186684,340,372,712,292
egr1,1aay,94,1,shared,delta_stage0_to_stage1,4.092706174586577e-07,0.012630241117640733,0.005570764898890287,0.005725757121970581,340,82,422,160
egr1,1aay,94,2,shared,delta_stage1_to_stage2,1.4597009404143963e-06,1.3374954275853624e-06,1.5763092040160839e-06,1.2787826814390935e-06,340,372,712,292
egr1,1aay,94,3,metal_cage,delta_stage2_to_stage3,0.20525734193844797,0.5907917726273624,0.4517554177739074,0.60563936535572,340,372,712,292
egr1,1aay,94,3,legacy,delta_stage2_to_stage3,0.19999898814828332,0.5891403684364456,0.4493868049312948,0.5898739883320802,340,372,712,292
egr1,1aay,95,0,shared,vs_reference,1.3249593503461967,1.3722272098012867,1.3348654458881675,1.0360790277558236,340,82,422,160
egr1,1aay,95,1,shared,vs_reference,1.3249593503461967,2.3791621684953395,1.9577147785667122,1.5879689277984277,340,372,712,292
egr1,1aay,95,2,shared,vs_reference,1.3249590315215352,2.3791620271384657,1.9577148428592368,1.5879690072385486,340,372,712,292
egr1,1aay,95,3,metal_cage,vs_reference,1.3194558048423075,2.3771134566213634,1.9537692201282089,1.5791135183086182,340,372,712,292
egr1,1aay,95,3,legacy,vs_reference,1.3182675687973402,2.372377520078383,1.9511248521342885,1.542122249320193,340,372,712,292
egr1,1aay,95,1,shared,delta_stage0_to_stage1,6.867574277125866e-07,0.012981171003111297,0.005802373405099832,0.005606035642762061,340,82,422,160
egr1,1aay,95,2,shared,delta_stage1_to_stage2,1.4303716306858181e-06,1.6889950774708246e-06,1.3554549361054666e-06,1.4373113032212313e-06,340,372,712,292
egr1,1aay,95,3,metal_cage,delta_stage2_to_stage3,0.2164683131792819,0.7532891097291867,0.5653935473399376,0.6618157526782975,340,372,712,292
egr1,1aay,95,3,legacy,delta_stage2_to_stage3,0.22049109586261162,0.7700700518715803,0.5783742977367095,0.6578166378633886,340,372,712,292
egr1,1aay,96,0,shared,vs_reference,2.6777258275162605,2.7769876876090804,2.6989139558786106,1.9170333075488875,340,82,422,160
egr1,1aay,96,1,shared,vs_reference,2.6777258275162605,3.4725056640944567,3.132138015148513,2.7221029136799273,340,372,712,292
egr1,1aay,96,2,shared,vs_reference,2.67772575365331,3.4725058421857726,3.132138189168623,2.722103004544656,340,372,712,292
egr1,1aay,96,3,metal_cage,vs_reference,2.6396479186866637,3.502096746174842,3.1370210470507,2.738574670597324,340,372,712,292
egr1,1aay,96,3,legacy,vs_reference,2.6525819861334368,3.5145897876309378,3.149373165451559,2.7525346411008456,340,372,712,292
egr1,1aay,96,1,shared,delta_stage0_to_stage1,6.69506472196551e-07,0.012030435715405394,0.00532675397840124,0.005570903863046429,340,82,422,160
egr1,1aay,96,2,shared,delta_stage1_to_stage2,1.673277624850447e-06,1.5163869489076336e-06,1.0505598428519235e-06,1.2919361422068356e-06,340,372,712,292
egr1,1aay,96,3,metal_cage,delta_stage2_to_stage3,0.239998700182439,0.7868687030935047,0.5941411817843518,0.8339938994797719,340,372,712,292
egr1,1aay,96,3,legacy,delta_stage2_to_stage3,0.23631653452477033,0.9048769616887565,0.6761621995658993,0.9128399960489862,340,372,712,292
egr1,1aay,97,0,shared,vs_reference,1.6180197560721676,1.7182985259669825,1.638989342198475,1.5559309937088717,340,82,422,160
egr1,1aay,97,1,shared,vs_reference,1.6180197560721676,2.659270673633335,2.2282541672951734,2.4361337247004062,340,372,712,292
egr1,1aay,97,2,shared,vs_reference,1.6180197802918495,2.6592707422364215,2.2282542771915805,2.4361337311987317,340,372,712,292
egr1,1aay,97,3,metal_cage,vs_reference,1.5921691095596842,2.679189895141157,2.23464470519076,2.4197011438255407,340,372,712,292
egr1,1aay,97,3,legacy,vs_reference,1.5938542222846483,2.6505639560202976,2.215660775160581,2.4104942319537477,340,372,712,292
egr1,1aay,97,1,shared,delta_stage0_to_stage1,3.5489552634419703e-07,0.013562194458790693,0.006044834835600902,0.00604425549633022,340,82,422,160
egr1,1aay,97,2,shared,delta_stage1_to_stage2,1.3789165460032201e-06,1.0029411938077876e-06,1.2937613696976584e-06,1.3194354320569878e-06,340,372,712,292
egr1,1aay,97,3,metal_cage,delta_stage2_to_stage3,0.26207432148840487,0.8899406699070812,0.6713393212698581,0.8893778611074499,340,372,712,292
egr1,1aay,97,3,legacy,delta_stage2_to_stage3,0.25737177028346125,0.7320366405265424,0.5594637840566842,0.7076046967325231,340,372,712,292
dux4,5z6z,1,0,shared,vs_reference,15.94654137962408,15.97311494496369,15.95314198247971,13.393027358085892,488,115,603,185
dux4,5z6z,1,1,shared,vs_reference,15.94654137962408,15.972281537841514,15.972362195041583,13.9010250608656,488,532,1020,372
dux4,5z6z,1,2,shared,vs_reference,15.946541239791802,15.972280705870872,15.97236132313804,13.901024849221088,488,532,1020,372
dux4,5z6z,1,3,metal_cage,vs_reference,15.982141808714658,15.973931825186234,15.990343493951602,13.84408325777996,488,532,1020,372
dux4,5z6z,1,3,legacy,vs_reference,15.97099011694281,15.967477782167556,15.982527151121172,13.855209589388746,488,532,1020,372
